UserId;UserName;NormalizedUserName;Email;NormalizedEmail;EmailConfirmed;PasswordHash;SecurityStamp;ConcurrencyStamp;PhoneNumber;PhoneNumberConfirmed;TwoFactorEnabled;LockoutEnd;LockoutEnabled;AccessFailedCount;IsMultiTenant;TenantId
7011FA5C-727C-A571-1E37-399430A24FBB;thiago@gmail.com;THIAGO@GMAIL.COM;thiago@gmail.com;THIAGO@GMAIL.COM;true;AQAAAAEAACcQAAAAEJusaPpl6dR9J42t4DqEVusQLPGlXfz1pkzn5lBQf9AtGNElk8piCz1oBFOfPVdgKw==;10B77E0A-5E93-3DF4-6CA6-9B2354051659;8ECF582D-910F-20FD-780D-4979AC8A0677;null;false;false;null;false;0;false;206c645a-2966-4ad9-19a3-dced7c201bc4
209589E1-3372-48AB-89ED-33E0C68E9452;lucas@gmail.com;LUCAS@GMAIL.COM;lucas@gmail.com;LUCAS@GMAIL.COM;true;AQAAAAEAACcQAAAAEJusaPpl6dR9J42t4DqEVusQLPGlXfz1pkzn5lBQf9AtGNElk8piCz1oBFOfPVdgKw==;AD719087-8D8F-5D1C-93AF-4C72BF6555C6;EA992666-01EC-224D-81B2-296CCF3F3DBD;null;false;false;null;false;0;false;206c645a-2966-4ad9-19a3-dced7c201bc4
46FBE526-2DBE-1755-4461-8BCCDE928868;ivan@gmail.com;IVAN@GMAIL.COM;ivan@gmail.com;IVAN@GMAIL.COM;true;AQAAAAEAACcQAAAAEJusaPpl6dR9J42t4DqEVusQLPGlXfz1pkzn5lBQf9AtGNElk8piCz1oBFOfPVdgKw==;D47C0FE4-4D76-1769-26AA-9A6CE80E647A;CCB48E12-7C18-7DEF-7680-C77F39BD27C6;null;false;false;null;false;0;false;206c645a-2966-4ad9-19a3-dced7c201bc4
C56B71C2-773B-A1C2-A2C0-58CD420C82A5;tamires@gmail.com;TAMIRES@GMAIL.COM;tamires@gmail.com;TAMIRES@GMAIL.COM;true;AQAAAAEAACcQAAAAEJusaPpl6dR9J42t4DqEVusQLPGlXfz1pkzn5lBQf9AtGNElk8piCz1oBFOfPVdgKw==;9F777CB0-8B52-2D94-6D56-E574C0392AD9;E0DD02E5-1CC0-72CF-7E48-F19FE05E08D3;null;false;false;null;false;0;false;206c645a-2966-4ad9-19a3-dced7c201bc4
08C1A062-9DFB-A7A5-442F-2328EDCB1804;jaques@gmail.com;JAQUES@GMAIL.COM;jaques@gmail.com;JAQUES@GMAIL.COM;true;AQAAAAEAACcQAAAAEJusaPpl6dR9J42t4DqEVusQLPGlXfz1pkzn5lBQf9AtGNElk8piCz1oBFOfPVdgKw==;1129765E-0DE3-14BD-22D0-8E7E3E028792;6265E57D-4BBF-805A-A6CB-9733156BA341;null;false;false;null;false;0;false;206c645a-2966-4ad9-19a3-dced7c201bc4
C6FFFB10-9276-32F3-1A37-E751F1A5A7BC;danielli@gmail.com;DANIELLI@GMAIL.COM;danielli@gmail.com;DANIELLI@GMAIL.COM;true;AQAAAAEAACcQAAAAEJusaPpl6dR9J42t4DqEVusQLPGlXfz1pkzn5lBQf9AtGNElk8piCz1oBFOfPVdgKw==;EEFAB3A4-808B-9409-7710-0A2829A9980E;3C4F58B3-8045-368D-255B-658E009B941E;null;false;false;null;false;0;false;206c645a-2966-4ad9-19a3-dced7c201bc4
90F8D77A-323E-6BE3-04F0-C33EDD5C9452;cristiane@gmail.com;CRISTIANE@GMAIL.COM;cristiane@gmail.com;CRISTIANE@GMAIL.COM;true;AQAAAAEAACcQAAAAEJusaPpl6dR9J42t4DqEVusQLPGlXfz1pkzn5lBQf9AtGNElk8piCz1oBFOfPVdgKw==;1DC97981-2724-81A4-3E2E-6394EFDB43ED;D23BAF0A-2566-75D3-52F5-7509679608E2;null;false;false;null;false;0;false;206c645a-2966-4ad9-19a3-dced7c201bc4
A0790C03-4E5A-384E-4807-FAD47312363D;reginaldo@gmail.com;REGINALDO@GMAIL.COM;reginaldo@gmail.com;REGINALDO@GMAIL.COM;true;AQAAAAEAACcQAAAAEJusaPpl6dR9J42t4DqEVusQLPGlXfz1pkzn5lBQf9AtGNElk8piCz1oBFOfPVdgKw==;938F4537-7085-25A2-0269-042439166702;C48A94B1-7548-0ED6-420C-E4DB0E54A645;null;false;false;null;false;0;false;206c645a-2966-4ad9-19a3-dced7c201bc4
434D622A-91B2-182B-1C2D-FA846E093BC2;roberto@gmail.com;ROBERTO@GMAIL.COM;roberto@gmail.com;ROBERTO@GMAIL.COM;true;AQAAAAEAACcQAAAAEJusaPpl6dR9J42t4DqEVusQLPGlXfz1pkzn5lBQf9AtGNElk8piCz1oBFOfPVdgKw==;7CB78A8A-8CB0-1743-A36E-FC2C6802919A;F2D947B8-9FB5-5D6C-1F1A-B9DDD7E51406;null;false;false;null;false;0;false;206c645a-2966-4ad9-19a3-dced7c201bc4
67AC8CC2-11B9-43F9-320B-ADC412A47107;vanderlei@gmail.com;VANDERLEI@GMAIL.COM;vanderlei@gmail.com;VANDERLEI@GMAIL.COM;true;AQAAAAEAACcQAAAAEJusaPpl6dR9J42t4DqEVusQLPGlXfz1pkzn5lBQf9AtGNElk8piCz1oBFOfPVdgKw==;F42A1C4A-657E-114C-3475-AD3853CC2924;FB843E22-3567-2317-552E-E2EA403E6CF5;null;false;false;null;false;0;false;206c645a-2966-4ad9-19a3-dced7c201bc4
D2A33AD9-89A8-63D0-6394-6DBD49C16FC4;fabio@gmail.com;FABIO@GMAIL.COM;fabio@gmail.com;FABIO@GMAIL.COM;true;AQAAAAEAACcQAAAAEJusaPpl6dR9J42t4DqEVusQLPGlXfz1pkzn5lBQf9AtGNElk8piCz1oBFOfPVdgKw==;C913F0B1-5C4B-1F76-8DFD-9020B0383B9E;9AAAA3A0-8F76-2EAA-1DC3-20E9EE188DE3;null;false;false;null;false;0;false;206c645a-2966-4ad9-19a3-dced7c201bc4
9DE27451-5A39-3BEA-9EB0-1FF4371D1BEA;everton@gmail.com;EVERTON@GMAIL.COM;everton@gmail.com;EVERTON@GMAIL.COM;true;AQAAAAEAACcQAAAAEJusaPpl6dR9J42t4DqEVusQLPGlXfz1pkzn5lBQf9AtGNElk8piCz1oBFOfPVdgKw==;0C4EB92D-8414-A3BB-1C1D-F9D7E6E28836;4B2C29B5-A71A-49D2-3454-7761933D4E52;null;false;false;null;false;0;false;206c645a-2966-4ad9-19a3-dced7c201bc4
B5750E8F-6ED3-683E-7C1C-44BC288C074C;juan@gmail.com;JUAN@GMAIL.COM;juan@gmail.com;JUAN@GMAIL.COM;true;AQAAAAEAACcQAAAAEJusaPpl6dR9J42t4DqEVusQLPGlXfz1pkzn5lBQf9AtGNElk8piCz1oBFOfPVdgKw==;915AE5EA-5C2F-5A78-22F6-8AFC50526DB2;08F27395-9DE9-71B8-6EEC-E170EB4C481B;null;false;false;null;false;0;false;206c645a-2966-4ad9-19a3-dced7c201bc4
EB73B7FD-9B4C-902F-A27F-5EF12098567F;edimilson@gmail.com;EDIMILSON@GMAIL.COM;edimilson@gmail.com;EDIMILSON@GMAIL.COM;true;AQAAAAEAACcQAAAAEJusaPpl6dR9J42t4DqEVusQLPGlXfz1pkzn5lBQf9AtGNElk8piCz1oBFOfPVdgKw==;5B3B19AD-7154-9984-4EA8-CBC9B4F405CB;A1AF9770-8442-34FB-0241-7B3D4D04032B;null;false;false;null;false;0;false;206c645a-2966-4ad9-19a3-dced7c201bc4
0DD7AC20-808A-7531-2CFD-C26A124B0E78;gabriel@gmail.com;GABRIEL@GMAIL.COM;gabriel@gmail.com;GABRIEL@GMAIL.COM;true;AQAAAAEAACcQAAAAEJusaPpl6dR9J42t4DqEVusQLPGlXfz1pkzn5lBQf9AtGNElk8piCz1oBFOfPVdgKw==;E6E16566-5F7A-0E3E-405E-A6F4D38F7C75;D442F886-45EC-6F5C-7DBE-C558E5613276;null;false;false;null;false;0;false;206c645a-2966-4ad9-19a3-dced7c201bc4
7AA7C4CE-7A55-6E56-9929-C1A0BFDB1978;marcio@gmail.com;MARCIO@GMAIL.COM;marcio@gmail.com;MARCIO@GMAIL.COM;true;AQAAAAEAACcQAAAAEJusaPpl6dR9J42t4DqEVusQLPGlXfz1pkzn5lBQf9AtGNElk8piCz1oBFOfPVdgKw==;0FE56D0C-7572-7A21-387A-DD47F52E0BE1;EFC59568-0BAE-299E-6BAE-6446DF086111;null;false;false;null;false;0;false;206c645a-2966-4ad9-19a3-dced7c201bc4
3C5823CF-8572-3CC3-0E7C-9B0E5DCF3835;liliane@gmail.com;LILIANE@GMAIL.COM;liliane@gmail.com;LILIANE@GMAIL.COM;true;AQAAAAEAACcQAAAAEJusaPpl6dR9J42t4DqEVusQLPGlXfz1pkzn5lBQf9AtGNElk8piCz1oBFOfPVdgKw==;E8A84FB3-241E-02A6-4917-14698E4F6504;2850228D-491E-4179-792C-1FA718D5781E;null;false;false;null;false;0;false;206c645a-2966-4ad9-19a3-dced7c201bc4
9D107020-15CD-277E-622D-9F6A85720449;alisson@gmail.com;ALISSON@GMAIL.COM;alisson@gmail.com;ALISSON@GMAIL.COM;true;AQAAAAEAACcQAAAAEJusaPpl6dR9J42t4DqEVusQLPGlXfz1pkzn5lBQf9AtGNElk8piCz1oBFOfPVdgKw==;004CCA32-4C20-3DF9-8FA5-C023778113DD;99F201EB-85A5-2D2D-204C-CA7B04D01A7E;null;false;false;null;false;0;false;206c645a-2966-4ad9-19a3-dced7c201bc4
11E09A63-161D-2571-4301-A8D356F32B0B;andre@gmail.com;ANDRE@GMAIL.COM;andre@gmail.com;ANDRE@GMAIL.COM;true;AQAAAAEAACcQAAAAEJusaPpl6dR9J42t4DqEVusQLPGlXfz1pkzn5lBQf9AtGNElk8piCz1oBFOfPVdgKw==;036EF8B9-097A-58FF-1CF7-E91BE6C74CDD;01687340-2892-904E-69B7-F3C731216CC1;null;false;false;null;false;0;false;206c645a-2966-4ad9-19a3-dced7c201bc4
51DC916E-24A7-03D3-0BF7-5A8A49930438;alexandrealvim@gmail.com;ALEXANDREALVIM@GMAIL.COM;alexandrealvim@gmail.com;ALEXANDREALVIM@GMAIL.COM;true;AQAAAAEAACcQAAAAEJusaPpl6dR9J42t4DqEVusQLPGlXfz1pkzn5lBQf9AtGNElk8piCz1oBFOfPVdgKw==;0222BA5B-4A05-7CA1-0387-5F19FD2C1521;15D3075B-6405-0418-2894-77364E0566E4;null;false;false;null;false;0;false;206c645a-2966-4ad9-19a3-dced7c201bc4
7137C105-673C-211C-0425-3B58DD645E24;rogerioadriano@gmail.com;ROGERIOADRIANO@GMAIL.COM;rogerioadriano@gmail.com;ROGERIOADRIANO@GMAIL.COM;true;AQAAAAEAACcQAAAAEJusaPpl6dR9J42t4DqEVusQLPGlXfz1pkzn5lBQf9AtGNElk8piCz1oBFOfPVdgKw==;C11E7B2C-A7A8-381B-954A-3307075F3003;53B44940-2EB3-16CD-81C6-CD6F10CC1FEE;null;false;false;null;false;0;false;206c645a-2966-4ad9-19a3-dced7c201bc4
9694CABE-64DA-2943-3C4B-F243557D8937;valdeni@gmail.com;VALDENI@GMAIL.COM;valdeni@gmail.com;VALDENI@GMAIL.COM;true;AQAAAAEAACcQAAAAEJusaPpl6dR9J42t4DqEVusQLPGlXfz1pkzn5lBQf9AtGNElk8piCz1oBFOfPVdgKw==;9A37BA01-2863-6A04-9676-18F4C5F63863;2A5D4D15-A1D1-20E8-57A7-342FFB0C9066;null;false;false;null;false;0;false;206c645a-2966-4ad9-19a3-dced7c201bc4
88B68E45-2EF8-375A-7D23-05E2F0C4658A;adriano@gmail.com;ADRIANO@GMAIL.COM;adriano@gmail.com;ADRIANO@GMAIL.COM;true;AQAAAAEAACcQAAAAEJusaPpl6dR9J42t4DqEVusQLPGlXfz1pkzn5lBQf9AtGNElk8piCz1oBFOfPVdgKw==;381A5A94-7656-702A-2B6C-9ADA2EE24C3D;664E9AED-311A-96DB-0F75-50C6FFD178C3;null;false;false;null;false;0;false;206c645a-2966-4ad9-19a3-dced7c201bc4
509F9C21-4D24-3FFC-8647-753D2D7D5B28;joseribeiro@gmail.com;JOSERIBEIRO@GMAIL.COM;joseribeiro@gmail.com;JOSERIBEIRO@GMAIL.COM;true;AQAAAAEAACcQAAAAEJusaPpl6dR9J42t4DqEVusQLPGlXfz1pkzn5lBQf9AtGNElk8piCz1oBFOfPVdgKw==;3E043A53-91E3-16C8-593A-4B102F7C5CC0;82CD2911-2F16-2002-3D1F-473E97F16C00;null;false;false;null;false;0;false;206c645a-2966-4ad9-19a3-dced7c201bc4
768D0A86-840C-0CB1-1CF6-BB59C1999638;alexandrerodrigues@gmail.com;ALEXANDRERODRIGUES@GMAIL.COM;alexandrerodrigues@gmail.com;ALEXANDRERODRIGUES@GMAIL.COM;true;AQAAAAEAACcQAAAAEJusaPpl6dR9J42t4DqEVusQLPGlXfz1pkzn5lBQf9AtGNElk8piCz1oBFOfPVdgKw==;7E24FE4A-0F62-21DB-750B-1B7BF6228ADE;CAF0A3AA-83AC-0946-79DF-31243A3F5CD0;null;false;false;null;false;0;false;206c645a-2966-4ad9-19a3-dced7c201bc4
7508EC23-723B-4B34-00F2-22CBD4294B6B;eduardogonzalez@gmail.com;EDUARDOGONZALEZ@GMAIL.COM;eduardogonzalez@gmail.com;EDUARDOGONZALEZ@GMAIL.COM;true;AQAAAAEAACcQAAAAEJusaPpl6dR9J42t4DqEVusQLPGlXfz1pkzn5lBQf9AtGNElk8piCz1oBFOfPVdgKw==;E5A04C71-3A08-8A10-4B07-FB2022030A99;506F7284-2246-3A65-1485-3039B6857190;null;false;false;null;false;0;false;206c645a-2966-4ad9-19a3-dced7c201bc4
30CD4CC6-97B0-0507-0038-A0361A909776;joel@gmail.com;JOEL@GMAIL.COM;joel@gmail.com;JOEL@GMAIL.COM;true;AQAAAAEAACcQAAAAEJusaPpl6dR9J42t4DqEVusQLPGlXfz1pkzn5lBQf9AtGNElk8piCz1oBFOfPVdgKw==;68ABC2B5-6F0B-3AD6-6404-C5BDE0EF4756;28989BEC-864B-7253-8581-1855D4A06233;null;false;false;null;false;0;false;206c645a-2966-4ad9-19a3-dced7c201bc4
35359A0A-47EB-10A5-6693-BF0253B754F8;leandrorodrigues@gmail.com;LEANDRORODRIGUES@GMAIL.COM;leandrorodrigues@gmail.com;LEANDRORODRIGUES@GMAIL.COM;true;AQAAAAEAACcQAAAAEJusaPpl6dR9J42t4DqEVusQLPGlXfz1pkzn5lBQf9AtGNElk8piCz1oBFOfPVdgKw==;0043B8B7-7535-1698-95AC-9BD72D79865C;B40B3508-2C29-1CB7-22D2-75E7CB4D4F7B;null;false;false;null;false;0;false;206c645a-2966-4ad9-19a3-dced7c201bc4
10BA060D-48D1-1EDA-01B7-80FC527B05A9;silvana@gmail.com;SILVANA@GMAIL.COM;silvana@gmail.com;SILVANA@GMAIL.COM;true;AQAAAAEAACcQAAAAEJusaPpl6dR9J42t4DqEVusQLPGlXfz1pkzn5lBQf9AtGNElk8piCz1oBFOfPVdgKw==;636AE60F-6AE5-3D4E-627C-B701A3DE902D;1D809678-182F-8034-9752-6D1139585419;null;false;false;null;false;0;false;206c645a-2966-4ad9-19a3-dced7c201bc4
B5B2F539-6594-73E4-1AA2-60A428B380F0;maria@gmail.com;MARIA@GMAIL.COM;maria@gmail.com;MARIA@GMAIL.COM;true;AQAAAAEAACcQAAAAEJusaPpl6dR9J42t4DqEVusQLPGlXfz1pkzn5lBQf9AtGNElk8piCz1oBFOfPVdgKw==;9866AF77-02BD-4577-7AFA-1985CDB790BD;F2D605B7-41E7-9016-0F85-38131D1A81D9;null;false;false;null;false;0;false;206c645a-2966-4ad9-19a3-dced7c201bc4
C0C026A0-2EE8-9F2E-3EC4-BB9A51D09FEA;ana@gmail.com;ANA@GMAIL.COM;ana@gmail.com;ANA@GMAIL.COM;true;AQAAAAEAACcQAAAAEJusaPpl6dR9J42t4DqEVusQLPGlXfz1pkzn5lBQf9AtGNElk8piCz1oBFOfPVdgKw==;4CB4E81A-3A21-A6A6-479C-1B427F319C3D;5ECB3228-1817-1DAE-3B03-999A7F5D6BEA;null;false;false;null;false;0;false;206c645a-2966-4ad9-19a3-dced7c201bc4
F99FD99D-4991-07CA-1324-96F6300296B5;arlei@gmail.com;ARLEI@GMAIL.COM;arlei@gmail.com;ARLEI@GMAIL.COM;true;AQAAAAEAACcQAAAAEJusaPpl6dR9J42t4DqEVusQLPGlXfz1pkzn5lBQf9AtGNElk8piCz1oBFOfPVdgKw==;FF84C1DE-43CA-4F64-37AF-CDAEC5EAA3D0;8DBD7F9E-94E6-7EDE-6826-D1BEE006A6C4;null;false;false;null;false;0;false;206c645a-2966-4ad9-19a3-dced7c201bc4
EAD73452-95AD-5298-19B5-052FCA1035EC;vanderson@gmail.com;VANDERSON@GMAIL.COM;vanderson@gmail.com;VANDERSON@GMAIL.COM;true;AQAAAAEAACcQAAAAEJusaPpl6dR9J42t4DqEVusQLPGlXfz1pkzn5lBQf9AtGNElk8piCz1oBFOfPVdgKw==;980788F0-4E0B-47CD-2A9F-B50E06D28397;344691C0-62FF-7618-5EB5-751D89DF4314;null;false;false;null;false;0;false;206c645a-2966-4ad9-19a3-dced7c201bc4
64D6BE85-6282-199C-254E-3FCC64300EA9;rodrigoleal@gmail.com;RODRIGOLEAL@GMAIL.COM;rodrigoleal@gmail.com;RODRIGOLEAL@GMAIL.COM;true;AQAAAAEAACcQAAAAEJusaPpl6dR9J42t4DqEVusQLPGlXfz1pkzn5lBQf9AtGNElk8piCz1oBFOfPVdgKw==;8196E82D-3DC1-6E86-A760-41D0441B3224;37C22CC2-A5B9-A6F6-5FDF-ADE96D07999D;null;false;false;null;false;0;false;206c645a-2966-4ad9-19a3-dced7c201bc4
910D64EE-7D7A-6FC4-1928-DFD7EFCE14AB;jorge@gmail.com;JORGE@GMAIL.COM;jorge@gmail.com;JORGE@GMAIL.COM;true;AQAAAAEAACcQAAAAEJusaPpl6dR9J42t4DqEVusQLPGlXfz1pkzn5lBQf9AtGNElk8piCz1oBFOfPVdgKw==;74BD144A-5952-388E-7929-B59EE1A787EF;A88E07B4-5594-94D9-5073-08BC734A1BBF;null;false;false;null;false;0;false;206c645a-2966-4ad9-19a3-dced7c201bc4
30B9077F-2C61-8A4B-50C8-1C04FD8C6963;felipe@gmail.com;FELIPE@GMAIL.COM;felipe@gmail.com;FELIPE@GMAIL.COM;true;AQAAAAEAACcQAAAAEJusaPpl6dR9J42t4DqEVusQLPGlXfz1pkzn5lBQf9AtGNElk8piCz1oBFOfPVdgKw==;AD77F848-615E-3AE9-9B2F-FF31223C88F4;8992E881-2782-2DA5-8F71-80EDA7E50C08;null;false;false;null;false;0;false;206c645a-2966-4ad9-19a3-dced7c201bc4
CE10DB77-84AE-8E0E-4CDF-2565D03E7ECB;jovino@gmail.com;JOVINO@GMAIL.COM;jovino@gmail.com;JOVINO@GMAIL.COM;true;AQAAAAEAACcQAAAAEJusaPpl6dR9J42t4DqEVusQLPGlXfz1pkzn5lBQf9AtGNElk8piCz1oBFOfPVdgKw==;3603E9B4-3476-8E46-1373-C94A954225AC;6D12C1D8-111E-023D-1291-A271703358A7;null;false;false;null;false;0;false;206c645a-2966-4ad9-19a3-dced7c201bc4
